Instance,Income
156824,52383.758
156825,249076.77
156826,43048.97
156827,32080.71
156828,480772.53
156829,131633.33
156830,41845.812
156831,26343.863
156832,37407.926
156833,14405.171
156834,26412.506
156835,39939.64
156836,64396.79
156837,27839.97
156838,330403.66
156839,29699.56
156840,43270.613
156841,197499.14
156842,21122.775
156843,356649.84
156844,20172.68
156845,176887.34
156846,429657.6
156847,63220.023
156848,22975.459
156849,64396.645
156850,130517.22
156851,203638.58
156852,46452.24
156853,6958.765
156854,4274.5815
156855,53446.633
156856,371006.78
156857,7644.148
156858,1396368.4
156859,23762.646
156860,99402.06
156861,29719.795
156862,356574.8
156863,60154.03
156864,61016.332
156865,30251.666
156866,70432.77
156867,173992.52
156868,68709.22
156869,132931.5
156870,40812.625
156871,23573.053
156872,186272.73
156873,41824.676
156874,19702.246
156875,150498.31
156876,16807.912
156877,49329.684
156878,47481.066
156879,100601.336
156880,64820.168
156881,174514.9
156882,63175.22
156883,82849.65
156884,33709.15
156885,13821.58
156886,107296.266
156887,24127.824
156888,98376.98
156889,6014.478
156890,99054.984
156891,79337.41
156892,308988.38
156893,47830.64
156894,32105.822
156895,63234.547
156896,388835.66
156897,39347.797
156898,31553.014
156899,30338.902
156900,59638.742
156901,53332.316
156902,31431.148
156903,111103.266
156904,133746.3
156905,198888.17
156906,654619.44
156907,69816.33
156908,39659.074
156909,424646.56
156910,104558.62
156911,39406.33
156912,21883.264
156913,48842.188
156914,73112.055
156915,280083.1
156916,25133.959
156917,34721.836
156918,31030.99
156919,87944.38
156920,9265.688
156921,99550.086
156922,404669.4
156923,103637.18
156924,49245.254
156925,34347.645
156926,6049.2773
156927,57414.867
156928,14760.143
156929,116048.375
156930,186621.97
156931,160803.66
156932,14324.58
156933,31333.033
156934,46745.71
156935,12380.975
156936,8605.475
156937,54304.254
156938,109983.53
156939,40817.984
156940,315777.16
156941,261429.69
156942,59647.645
156943,121969.62
156944,77478.53
156945,6669.9204
156946,49943.39
156947,23047.209
156948,51549.25
156949,98132.31
156950,54830.055
156951,72013.414
156952,120860.01
156953,29770.186
156954,300402.34
156955,179767.19
156956,96817.48
156957,27208.045
156958,215410.3
156959,12703.097
156960,5572.5894
156961,155440.42
156962,18158.945
156963,24175.22
156964,65541.82
156965,15805.417
156966,42233.44
156967,20574.969
156968,297824.22
156969,51592.145
156970,26613.398
156971,42244.34
156972,28438.309
156973,121985.06
156974,21639.02
156975,408846.25
156976,39980.418
156977,3473.1646
156978,125992.68
156979,87050.85
156980,46223.473
156981,50299.426
156982,114404.484
156983,10684.113
156984,235334.33
156985,50164.88
156986,29108.457
156987,62306.703
156988,21387.32
156989,69119.58
156990,17204.256
156991,17556.42
156992,41076.914
156993,248776.14
156994,29681.29
156995,248498.64
156996,27894.01
156997,160839.11
156998,106829.57
156999,121598.71
157000,15799.659
157001,70553.766
157002,216248.48
157003,64599.645
157004,29866.057
157005,16276.562
157006,47883.01
157007,53166.266
157008,21975.178
157009,41188.336
157010,161726.94
157011,37083.344
157012,19278.77
157013,123652.83
157014,99452.98
157015,78481.72
157016,49728.49
157017,64297.484
157018,130480.15
157019,69374.49
157020,112685.336
157021,243859.66
157022,44681.98
157023,6226.55
157024,3329.394
157025,94822.61
157026,117695.08
157027,140691.9
157028,23530.021
157029,160288.39
157030,113510.49
157031,112002.09
157032,32369.129
157033,67135.414
157034,114427.02
157035,94765.87
157036,28073.938
157037,187496.31
157038,290042.03
157039,31702.018
157040,16633.904
157041,23223.295
157042,39962.76
157043,33147.676
157044,16647.52
157045,52557.17
157046,49514.49
157047,29851.756
157048,78715.94
157049,65367.46
157050,46366.438
157051,46604.348
157052,20308.066
157053,96549.445
157054,84216.12
157055,218596.11
157056,1283.5865
157057,175048.97
157058,58145.582
157059,118751.87
157060,23645.955
157061,51520.664
157062,698050.1
157063,45395.785
157064,66537.7
157065,83528.87
157066,167571.39
157067,27178.34
157068,64515.004
157069,50745.21
157070,50457.78
157071,30093.117
157072,20967.967
157073,105719.43
157074,135900.3
157075,-23249.572
157076,14383.104
157077,1963.9264
157078,10532.889
157079,107223.21
157080,145896.48
157081,139758.69
157082,61938.242
157083,13231.289
157084,76949.29
157085,80467.7
157086,143007.27
157087,33892.754
157088,60242.973
157089,442372.5
157090,332301.25
157091,327986.1
157092,24239.28
157093,167416.31
157094,34210.52
157095,6205.613
157096,27262.836
157097,79048.1
157098,103428.65
157099,292696.72
157100,874974.7
157101,40631.363
157102,13225.468
157103,9116.479
157104,23891.07
157105,81437.5
157106,74696.81
157107,48758.562
157108,352908.8
157109,93587.21
157110,70996.664
157111,51113.938
157112,196380.22
157113,35671.574
157114,57406.586
157115,42115.11
157116,183146.9
157117,30271.135
157118,258446.55
157119,49754.17
157120,178762.05
157121,31443.17
157122,64249.53
157123,73549.4
157124,17239.695
157125,37476.37
157126,3976.221
157127,175888.7
157128,596601.44
157129,13575.101
157130,58658.754
157131,649347.44
157132,39473.438
157133,43896.316
157134,35751.117
157135,89235.32
157136,98765.79
157137,41532.45
157138,36559.46
157139,22671.455
157140,58915.195
157141,99861.0
157142,15850.224
157143,3695.668
157144,120870.7
157145,88357.06
157146,50111.516
157147,206199.38
157148,72479.25
157149,122889.805
157150,11418.489
157151,113756.22
157152,120901.04
157153,25739.686
157154,113660.92
157155,20310.795
157156,25287.846
157157,4185.0728
157158,5164.3105
157159,185010.1
157160,57228.3
157161,139293.6
157162,61452.062
157163,105392.1
157164,245517.38
157165,600683.7
157166,101359.414
157167,10547.614
157168,114221.34
157169,65604.21
157170,42819.883
157171,86324.69
157172,80477.0
157173,401965.75
157174,457026.03
157175,46554.14
157176,42553.02
157177,68266.1
157178,30618.865
157179,39510.03
157180,5252.7744
157181,44514.617
157182,101221.11
157183,87463.12
157184,134176.6
157185,131794.22
157186,32237.63
157187,73295.53
157188,94040.53
157189,23990.24
157190,77361.72
157191,51179.92
157192,111304.52
157193,231264.02
157194,67193.7
157195,41236.945
157196,99675.39
157197,263712.22
157198,15897.865
157199,428827.34
157200,93868.81
157201,56070.965
157202,32965.867
157203,22903.355
157204,76052.82
157205,86098.79
157206,137971.53
157207,9875.717
157208,67463.95
157209,45458.742
157210,53616.47
157211,34060.742
157212,31412.514
157213,480900.84
157214,28311.688
157215,156564.81
157216,362782.03
157217,23827.236
157218,67592.305
157219,111837.92
157220,41295.23
157221,192956.66
157222,38338.844
157223,63040.992
157224,37706.332
157225,9769.898
157226,70317.125
157227,90933.54
157228,23176.6
157229,271038.62
157230,36789.55
157231,54840.023
157232,86443.055
157233,4998.374
157234,37497.73
157235,30190.92
157236,73001.39
157237,563779.25
157238,50150.332
157239,48114.434
157240,16710.055
157241,108688.91
157242,4291.8047
157243,179310.39
157244,291715.9
157245,38396.332
157246,673554.75
157247,76994.19
157248,25559.393
157249,181163.16
157250,10738.607
157251,87505.7
157252,39041.875
157253,43096.668
157254,153864.4
157255,44988.527
157256,77202.77
157257,41988.21
157258,38152.457
157259,146474.28
157260,399069.4
157261,17694.684
157262,280314.4
157263,27951.906
157264,26062.328
157265,194536.39
157266,44071.12
157267,94491.555
157268,108944.086
157269,344131.47
157270,208337.52
157271,2775.2988
157272,95792.89
157273,24890.79
157274,269817.72
157275,131423.92
157276,41192.54
157277,52927.344
157278,223925.78
157279,-4792.0337
157280,194186.45
157281,32337.617
157282,4159.899
157283,39346.55
157284,23410.467
157285,14639.535
157286,188651.89
157287,66751.19
157288,74537.96
157289,38031.574
157290,66815.23
157291,19747.918
157292,76878.21
157293,640417.1
157294,99778.37
157295,87415.61
157296,97182.92
157297,114658.92
157298,46978.25
157299,54003.676
157300,18841.691
157301,66794.2
157302,247124.56
157303,159698.53
157304,86027.195
157305,221353.5
157306,76162.28
157307,19895.89
157308,60847.664
157309,125619.734
157310,28652.22
157311,29772.414
157312,110319.484
157313,30424.129
157314,18990.416
157315,4759.6484
157316,33323.387
157317,91626.04
157318,16475.773
157319,52735.67
157320,33093.957
157321,192066.56
157322,200687.06
157323,14092.92
157324,219539.94
157325,14362.155
157326,45963.242
157327,82241.99
157328,7018.9155
157329,40450.605
157330,47328.465
157331,119285.6
157332,56943.79
157333,46540.953
157334,22990.256
157335,306062.62
157336,23623.465
157337,75459.88
157338,97777.73
157339,77526.42
157340,16848.527
157341,36160.133
157342,19354.13
157343,46930.223
157344,83338.64
157345,7353.792
157346,4933.7827
157347,189088.23
157348,11661.755
157349,68170.93
157350,44350.277
157351,111948.26
157352,2302.7007
157353,87686.46
157354,249599.67
157355,154813.48
157356,56276.727
157357,52765.223
157358,14657.054
157359,43707.254
157360,35513.574
157361,22556.129
157362,37389.574
157363,31917.906
157364,45315.52
157365,40278.03
157366,492689.8
157367,22445.297
157368,107239.625
157369,93021.93
157370,258179.88
157371,55651.742
157372,324899.72
157373,36729.727
157374,42050.555
157375,276277.66
157376,172628.31
157377,9371.632
157378,6427.549
157379,47908.645
157380,70891.9
157381,232956.22
157382,35820.82
157383,316033.28
157384,38934.53
157385,43924.875
157386,130912.24
157387,517277.1
157388,45334.28
157389,141785.45
157390,166016.58
157391,220867.17
157392,10982.7295
157393,47745.88
157394,34629.727
157395,20415.178
157396,44075.39
157397,43624.832
157398,44315.984
157399,19406.93
157400,27780.662
157401,27231.719
157402,26160.654
157403,493526.97
157404,247213.52
157405,1103580.2
157406,242074.69
157407,35878.668
157408,158054.6
157409,125130.31
157410,49515.594
157411,39800.977
157412,125316.164
157413,18463.773
157414,183638.14
157415,150961.67
157416,308841.25
157417,185196.97
157418,318254.3
157419,24187.006
157420,48280.074
157421,6916.742
157422,74145.44
157423,26370.867
157424,219010.83
157425,119667.27
157426,109950.555
157427,9258.123
157428,511797.78
157429,322681.25
157430,67328.17
157431,96105.89
157432,58902.637
157433,366365.34
157434,31662.256
157435,54598.055
157436,102525.13
157437,95485.5
157438,60419.875
157439,24970.67
157440,84769.13
157441,494063.34
157442,185048.88
157443,35806.773
157444,18825.32
157445,189327.27
157446,188910.6
157447,43738.69
157448,56475.63
157449,36550.555
157450,43900.055
157451,25555.53
157452,110252.84
157453,55113.105
157454,74574.695
157455,14813.585
157456,34904.668
157457,248886.05
157458,3627.1338
157459,250099.36
157460,28959.06
157461,20542.162
157462,64556.875
157463,37017.805
157464,68631.516
157465,35368.62
157466,6058.1494
157467,119215.84
157468,36858.523
157469,64471.676
157470,156921.34
157471,205211.81
157472,108292.38
157473,300209.94
157474,303544.5
157475,382000.75
157476,28246.912
157477,48829.5
157478,101288.87
157479,276506.2
157480,38948.69
157481,82218.12
157482,218797.19
157483,117525.2
157484,323382.0
157485,14844.161
157486,43384.855
157487,223035.92
157488,18450.344
157489,16731.67
157490,70089.65
157491,247664.81
157492,38474.34
157493,37617.86
157494,62908.277
157495,145344.27
157496,78466.15
157497,37512.773
157498,43565.582
157499,92130.8
157500,72951.2
157501,122296.13
157502,60716.93
157503,216384.61
157504,162274.25
157505,23336.004
157506,111313.586
157507,131760.92
157508,22183.117
157509,3524.0535
157510,46468.375
157511,302251.22
157512,10775.546
157513,31568.617
157514,175504.83
157515,76330.95
157516,44961.973
157517,12884.561
157518,702914.3
157519,152444.62
157520,295778.38
157521,29887.426
157522,103654.375
157523,82921.766
157524,50444.188
157525,66451.77
157526,56139.336
157527,81147.68
157528,64368.688
157529,36348.203
157530,40060.086
157531,71488.34
157532,203411.89
157533,22277.904
157534,114776.02
157535,106056.29
157536,1044913.0
157537,52232.24
157538,207058.16
157539,8155.161
157540,532605.44
157541,10549.983
157542,22710.646
157543,587746.3
157544,19873.701
157545,35674.617
157546,39087.74
157547,51057.105
157548,224747.9
157549,75992.24
157550,48411.01
157551,78148.945
157552,65363.684
157553,273240.1
157554,27914.154
157555,80589.44
157556,-369.1642
157557,99449.79
157558,73471.734
157559,90033.734
157560,48604.17
157561,32087.352
157562,223297.39
157563,67956.38
157564,78318.695
157565,38436.58
157566,32093.785
157567,56675.465
157568,41863.97
157569,53001.29
157570,64326.312
157571,38992.395
157572,85626.86
157573,103563.56
157574,85822.305
157575,77064.914
157576,29367.693
157577,10963.333
157578,53518.445
157579,-1296.8389
157580,321526.9
157581,123517.58
157582,36866.574
157583,47651.688
157584,5403.107
157585,85404.13
157586,84965.88
157587,248751.8
157588,21058.363
157589,42101.707
157590,75587.234
157591,219318.08
157592,79209.61
157593,101074.34
157594,8206.514
157595,28537.525
157596,114252.98
157597,198936.4
157598,143904.92
157599,99324.87
157600,66780.8
157601,17288.83
157602,205612.45
157603,8965.966
157604,49570.34
157605,78206.93
157606,84952.87
157607,322564.1
157608,47009.79
157609,43686.34
157610,165473.11
157611,354031.72
157612,66972.77
157613,165707.23
157614,63568.535
157615,36095.793
157616,38406.09
157617,55933.31
157618,28613.27
157619,29093.004
157620,55668.703
157621,54148.777
157622,8071.393
157623,112218.96
157624,34799.21
157625,55800.797
157626,27712.547
157627,19713.697
157628,19708.04
157629,43050.62
157630,42596.855
157631,58368.355
157632,225589.56
157633,24023.916
157634,36296.79
157635,36634.137
157636,375737.75
157637,234916.47
157638,49316.082
157639,42905.797
157640,26272.344
157641,317325.06
157642,484241.03
157643,46426.93
157644,23780.887
157645,80756.945
157646,49361.63
157647,251636.25
157648,159842.5
157649,12501.878
157650,163127.7
157651,656353.06
157652,49803.215
157653,187136.5
157654,28656.89
157655,40854.016
157656,13105.541
157657,23752.783
157658,47879.957
157659,141065.52
157660,91193.11
157661,27146.857
157662,61668.688
157663,34569.305
157664,44343.973
157665,239827.3
157666,160073.58
157667,149763.61
157668,50100.703
157669,33016.86
157670,52000.22
157671,62597.67
157672,40374.727
157673,55446.266
157674,196582.55
157675,357084.84
157676,137239.66
157677,110519.95
157678,30722.586
157679,185346.84
157680,34370.09
157681,288099.66
157682,33372.234
157683,21264.732
157684,57639.332
157685,222175.86
157686,112077.26
157687,19244.576
157688,41481.562
157689,46137.27
157690,10400.984
157691,20650.69
157692,32391.3
157693,191917.55
157694,36886.05
157695,10328.249
157696,36722.848
157697,74676.305
157698,313695.72
157699,540758.3
157700,103392.37
157701,28552.98
157702,166521.14
157703,151940.61
157704,17318.72
157705,36629.332
157706,94481.75
157707,19563.127
157708,88851.586
157709,26122.584
157710,89835.08
157711,22184.643
157712,23269.3
157713,137019.52
157714,143901.12
157715,39937.152
157716,126698.57
157717,44059.562
157718,51014.145
157719,64204.93
157720,221459.31
157721,96156.59
157722,101798.625
157723,142848.1
157724,89824.375
157725,76078.88
157726,114228.445
157727,39133.78
157728,61429.94
157729,27299.697
157730,79957.66
157731,145940.72
157732,43248.156
157733,167663.0
157734,75177.04
157735,1425.7742
157736,164679.77
157737,85474.31
157738,10721.446
157739,27079.281
157740,69490.29
157741,29672.455
157742,56440.652
157743,53039.984
157744,66154.01
157745,33857.63
157746,54013.66
157747,43465.863
157748,56225.023
157749,13164.212
157750,15634.145
157751,19921.219
157752,110276.53
157753,16891.797
157754,54457.84
157755,47387.816
157756,90283.086
157757,55081.95
157758,28674.63
157759,22442.16
157760,103497.56
157761,65197.492
157762,302189.3
157763,61911.65
157764,196729.8
157765,29951.207
157766,138013.9
157767,45884.33
157768,174166.7
157769,16166.923
157770,182907.25
157771,71195.66
157772,370446.3
157773,29179.219
157774,194385.42
157775,38822.633
157776,9175.885
157777,-1865.301
157778,77190.35
157779,38384.43
157780,25925.162
157781,57687.406
157782,596.1801
157783,91509.98
